12,09,2022,09,35,06,0.000,351.845,0.000,34.811
12,09,2022,10,50,48,0.000,351.846,0.000,34.811
12,09,2022,10,52,16,121.556,352.806,58.645,35.197
12,09,2022,10,52,17,121.556,353.579,58.645,35.519
12,09,2022,10,52,18,121.556,355.943,58.645,36.400
12,09,2022,10,52,18,121.556,357.453,58.645,36.986
12,09,2022,10,52,18,121.556,358.235,58.645,37.279
12,09,2022,10,52,19,121.556,359.761,58.645,37.861
12,09,2022,10,52,20,121.556,2.049,58.645,38.734
12,09,2022,10,52,20,121.556,2.803,58.645,39.020
12,09,2022,10,52,21,121.556,6.639,58.645,40.432
12,09,2022,10,52,22,121.556,7.384,58.645,40.712
12,09,2022,10,52,22,121.556,8.909,58.645,41.272
12,09,2022,10,52,23,121.556,11.166,58.645,42.136
12,09,2022,10,52,23,121.556,11.953,58.645,42.431
12,09,2022,10,52,24,121.556,13.485,58.645,43.008
12,09,2022,10,52,24,121.556,15.754,58.645,43.854
12,09,2022,10,52,25,121.556,17.249,58.645,44.414
12,09,2022,10,52,25,121.556,18.781,58.645,44.963
12,09,2022,10,52,26,122.056,20.286,58.599,45.524
12,09,2022,10,52,26,122.056,21.768,58.599,46.079
12,09,2022,10,52,27,122.056,23.212,58.599,46.628
12,09,2022,10,52,27,122.056,24.796,58.599,47.161
12,09,2022,10,52,28,122.056,26.378,58.599,47.694
12,09,2022,10,52,28,122.056,27.851,58.599,48.237
12,09,2022,10,52,29,122.056,29.300,58.599,48.787
12,09,2022,10,52,29,122.056,30.047,58.599,49.072
12,09,2022,10,52,30,122.056,32.345,58.599,49.920
12,09,2022,10,52,30,122.056,33.905,58.599,50.474
12,09,2022,10,52,31,122.056,35.419,58.599,51.000
12,09,2022,10,52,31,122.056,36.154,58.599,51.264
12,09,2022,10,52,32,122.056,38.446,58.599,52.028
12,09,2022,10,52,32,122.056,39.974,58.599,52.467
12,09,2022,10,52,33,122.056,40.738,58.599,52.687
12,09,2022,10,52,33,122.056,43.007,58.599,53.225
