16,11,2022,09,30,11,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,32,51,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,33,01,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,33,11,99.000,99.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,33,21,98.000,98.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,33,31,97.000,97.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,35,50,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,00,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,01,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,02,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,03,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,04,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,06,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,07,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,08,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,09,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,10,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,11,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,12,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,13,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,14,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,15,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,16,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,17,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,18,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,19,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,20,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,21,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,22,99.000,99.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,23,98.000,98.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,24,97.000,97.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,25,96.000,96.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,26,95.000,95.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,27,94.000,94.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,28,93.000,93.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,29,92.000,92.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,30,91.000,91.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,31,90.000,90.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,32,89.000,89.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,33,88.000,88.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,34,87.000,87.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,35,86.000,86.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,36,87.000,87.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,37,88.000,88.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,38,89.000,89.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,39,90.000,90.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,40,91.000,91.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,41,92.000,92.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,42,93.000,93.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,43,94.000,94.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,44,95.000,95.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,45,96.000,96.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,46,97.000,97.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,47,98.000,98.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,48,99.000,99.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,49,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,50,101.000,101.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,51,102.000,102.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,52,103.000,103.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,53,104.000,104.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,54,105.000,105.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,55,108.000,108.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,56,111.000,111.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,57,114.000,114.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,58,117.000,117.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,36,59,120.000,120.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,00,123.000,123.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,01,126.000,126.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,02,129.000,129.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,03,132.000,132.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,04,135.000,135.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,05,138.000,138.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,06,141.000,141.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,07,144.000,144.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,08,147.000,147.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,09,150.000,150.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,10,153.000,153.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,11,150.000,150.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,12,147.000,147.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,13,144.000,144.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,14,141.000,141.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,15,138.000,138.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,16,135.000,135.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,17,132.000,132.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,18,129.000,129.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,19,126.000,126.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,20,123.000,123.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,21,120.000,120.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,22,117.000,117.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,23,114.000,114.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,24,111.000,111.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,25,108.000,108.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,26,105.000,105.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,27,105.000,105.000,0.000,27.000,27.000,0.000,CCW
16,11,2022,09,37,28,105.000,105.000,0.000,24.000,24.000,0.000,CCW
16,11,2022,09,37,29,105.000,105.000,0.000,21.000,21.000,0.000,CCW
16,11,2022,09,37,30,105.000,105.000,0.000,18.000,18.000,0.000,CCW
16,11,2022,09,37,31,105.000,105.000,0.000,15.000,15.000,0.000,CCW
16,11,2022,09,37,32,105.000,105.000,0.000,12.000,12.000,0.000,CCW
16,11,2022,09,37,33,105.000,105.000,0.000,9.000,9.000,0.000,CCW
16,11,2022,09,37,34,105.000,105.000,0.000,6.000,6.000,0.000,CCW
16,11,2022,09,37,35,105.000,105.000,0.000,6.000,6.000,0.000,CCW
16,11,2022,09,37,36,105.000,105.000,0.000,6.000,6.000,0.000,CCW
16,11,2022,09,37,37,105.000,105.000,0.000,6.000,6.000,0.000,CCW
16,11,2022,09,37,38,105.000,105.000,0.000,6.000,6.000,0.000,CCW
16,11,2022,09,37,39,105.000,105.000,0.000,6.000,6.000,0.000,CCW
16,11,2022,09,37,40,105.000,105.000,0.000,9.000,9.000,0.000,CCW
16,11,2022,09,37,41,105.000,105.000,0.000,12.000,12.000,0.000,CCW
16,11,2022,09,37,42,105.000,105.000,0.000,15.000,15.000,0.000,CCW
16,11,2022,09,37,43,105.000,105.000,0.000,18.000,18.000,0.000,CCW
16,11,2022,09,37,44,105.000,105.000,0.000,21.000,21.000,0.000,CCW
16,11,2022,09,37,45,105.000,105.000,0.000,24.000,24.000,0.000,CCW
16,11,2022,09,37,46,105.000,105.000,0.000,27.000,27.000,0.000,CCW
16,11,2022,09,37,47,105.000,105.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,37,48,105.000,105.000,0.000,33.000,33.000,0.000,CCW
16,11,2022,09,37,49,105.000,105.000,0.000,36.000,36.000,0.000,CCW
16,11,2022,09,37,50,105.000,105.000,0.000,39.000,39.000,0.000,CCW
16,11,2022,09,37,51,105.000,105.000,0.000,42.000,42.000,0.000,CCW
16,11,2022,09,37,52,105.000,105.000,0.000,45.000,45.000,0.000,CCW
16,11,2022,09,37,53,105.000,105.000,0.000,48.000,48.000,0.000,CCW
16,11,2022,09,37,54,105.000,105.000,0.000,51.000,51.000,0.000,CCW
16,11,2022,09,37,55,105.000,105.000,0.000,54.000,54.000,0.000,CCW
16,11,2022,09,37,56,105.000,105.000,0.000,57.000,57.000,0.000,CCW
16,11,2022,09,37,57,105.000,105.000,0.000,60.000,60.000,0.000,CCW
16,11,2022,09,37,58,105.000,105.000,0.000,63.000,63.000,0.000,CCW
16,11,2022,09,37,59,105.000,105.000,0.000,66.000,66.000,0.000,CCW
16,11,2022,09,38,00,105.000,105.000,0.000,69.000,69.000,0.000,CCW
16,11,2022,09,38,01,105.000,105.000,0.000,72.000,72.000,0.000,CCW
16,11,2022,09,38,02,105.000,105.000,0.000,75.000,75.000,0.000,CCW
16,11,2022,09,38,03,105.000,105.000,0.000,78.000,78.000,0.000,CCW
16,11,2022,09,38,04,105.000,105.000,0.000,81.000,81.000,0.000,CCW
16,11,2022,09,38,05,105.000,105.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,06,105.000,105.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,07,105.000,105.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,08,105.000,105.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,09,105.000,105.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,10,105.000,105.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,11,108.000,108.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,12,111.000,111.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,13,114.000,114.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,14,117.000,117.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,15,120.000,120.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,16,123.000,123.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,17,126.000,126.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,18,129.000,129.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,19,132.000,132.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,20,135.000,135.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,21,138.000,138.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,22,141.000,141.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,23,144.000,144.000,0.000,84.000,84.000,0.000,CCW
16,11,2022,09,38,24,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,38,34,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,38,45,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,38,55,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,05,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,15,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,16,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,17,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,18,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,19,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,20,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,21,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,22,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,23,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,24,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,25,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,26,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,27,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,28,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,29,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,30,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,31,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,32,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,33,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,34,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,35,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,36,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,37,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,38,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,39,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,40,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,41,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,42,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,43,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,44,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,45,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,46,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,47,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,48,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,49,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,50,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,51,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,52,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,53,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,54,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,55,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,56,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,57,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,58,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,39,59,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,00,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,01,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,02,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,03,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,04,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,05,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,06,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,07,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,08,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,09,40,09,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,06,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,16,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,26,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,27,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,28,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,29,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,30,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,31,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,32,100.000,100.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,33,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,34,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,35,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,36,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,37,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,38,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,39,0.000,0.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,40,359.000,359.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,41,358.000,358.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,42,357.000,357.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,43,356.000,356.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,44,355.000,355.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,45,354.000,354.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,46,353.000,353.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,47,352.000,352.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,48,351.000,351.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,49,350.000,350.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,50,349.000,349.000,0.000,30.000,30.000,0.000,CCW
16,11,2022,11,15,51,348.000,348.000,0.000,30.000,30.000,0.000,CCW
