15,09,2022,09,19,09,BRAKE,0x01,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
15,09,2022,09,33,08,BRAKE,0x01,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
15,09,2022,09,33,47,GLITCH,0,1,186.297,74.607
15,09,2022,09,35,13,GLITCH,0,1,73.772,54.166
15,09,2022,09,36,52,GLITCH,0,1,78.705,57.107
15,09,2022,09,36,52,GLITCH,0,1,78.734,58.149
15,09,2022,09,36,53,GLITCH,0,1,78.776,55.031
15,09,2022,09,36,53,GLITCH,0,1,78.787,55.043
15,09,2022,09,36,54,GLITCH,0,1,78.787,55.043
15,09,2022,09,37,47,GLITCH,0,1,81.299,55.498
15,09,2022,09,39,08,GLITCH,0,1,85.297,56.108
15,09,2022,09,40,29,GLITCH,0,1,89.301,56.690
15,09,2022,09,42,41,GLITCH,0,1,95.881,57.529
15,09,2022,09,43,22,GLITCH,0,1,98.112,57.782
15,09,2022,09,44,28,GLITCH,0,1,101.304,58.152
15,09,2022,09,46,36,BRAKE,0x01,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
15,09,2022,09,48,00,BRAKE,0x01,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
15,09,2022,09,48,52,GLITCH,0,1,116.685,46.287
15,09,2022,09,48,52,GLITCH,0,1,116.685,46.287
15,09,2022,09,48,53,GLITCH,0,1,116.685,46.287
15,09,2022,09,48,53,GLITCH,0,1,116.685,46.287
15,09,2022,09,48,53,GLITCH,0,1,116.685,46.287
15,09,2022,09,49,44,GLITCH,0,1,113.938,44.818
15,09,2022,09,50,54,GLITCH,0,1,110.435,43.409
15,09,2022,09,50,54,GLITCH,0,1,110.433,42.348
15,09,2022,09,50,55,GLITCH,0,1,110.433,45.693
15,09,2022,09,50,55,GLITCH,0,1,110.432,45.721
15,09,2022,09,50,55,GLITCH,0,1,110.432,45.721
15,09,2022,09,51,25,GLITCH,0,1,108.938,46.022
15,09,2022,09,51,47,GLITCH,0,1,107.934,46.279
15,09,2022,09,51,50,GLITCH,0,1,107.731,43.869
15,09,2022,09,51,51,GLITCH,0,1,107.676,42.648
15,09,2022,09,51,51,GLITCH,0,1,107.582,46.473
15,09,2022,09,51,51,GLITCH,0,1,107.549,46.485
15,09,2022,09,51,52,GLITCH,0,1,107.549,46.485
15,09,2022,09,52,24,GLITCH,0,1,105.940,46.713
15,09,2022,09,52,28,GLITCH,0,1,105.934,46.764
15,09,2022,09,53,20,GLITCH,0,1,103.248,47.376
15,09,2022,09,53,30,GLITCH,0,1,102.908,47.481
15,09,2022,09,55,03,GLITCH,0,1,97.936,45.566
15,09,2022,09,55,03,GLITCH,0,1,97.936,44.071
15,09,2022,09,55,04,GLITCH,0,1,97.936,48.835
15,09,2022,09,55,04,GLITCH,0,1,97.936,48.851
15,09,2022,09,55,04,GLITCH,0,1,97.936,48.851
15,09,2022,09,56,35,GLITCH,0,1,93.438,49.596
15,09,2022,09,57,01,GLITCH,0,1,92.092,49.877
15,09,2022,09,57,27,GLITCH,0,1,90.933,50.164
15,09,2022,09,57,43,GLITCH,0,1,89.937,50.097
15,09,2022,09,57,44,GLITCH,0,1,89.938,50.340
15,09,2022,09,57,53,GLITCH,0,1,89.363,50.374
15,09,2022,09,57,56,GLITCH,0,1,89.362,50.414
15,09,2022,09,59,05,GLITCH,0,1,85.615,51.204
15,09,2022,09,59,43,GLITCH,0,1,83.941,51.584
15,09,2022,10,00,28,GLITCH,0,1,81.936,52.054
15,09,2022,10,01,33,GLITCH,0,1,78.446,52.691
15,09,2022,10,02,35,GLITCH,0,1,75.437,53.294
15,09,2022,10,02,58,GLITCH,0,1,74.437,53.508
15,09,2022,10,03,11,GLITCH,0,1,73.635,53.619
15,09,2022,10,03,24,GLITCH,0,1,72.939,53.739
15,09,2022,10,03,31,GLITCH,0,1,72.586,53.796
15,09,2022,10,04,20,GLITCH,0,1,70.350,54.229
15,09,2022,10,04,57,GLITCH,0,1,68.440,54.575
15,09,2022,10,06,52,GLITCH,0,1,62.517,55.514
15,09,2022,10,09,12,GLITCH,0,1,55.453,56.570
15,09,2022,10,09,46,GLITCH,0,1,53.937,56.811
15,09,2022,10,10,26,GLITCH,0,1,51.937,57.084
15,09,2022,10,11,50,GLITCH,0,1,47.905,57.525
15,09,2022,10,44,34,BRAKE,0x01,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
15,09,2022,10,46,41,GLITCH,0,1,335.261,29.268
15,09,2022,10,46,42,GLITCH,0,1,335.261,31.723
15,09,2022,10,46,42,GLITCH,0,1,335.261,26.490
15,09,2022,10,46,42,GLITCH,0,1,335.261,26.457
