17,09,2022,11,20,59,BRAKE,0x01,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
17,09,2022,11,21,08,LIMIT,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x01,0x00
17,09,2022,11,21,13,BRAKE,0x01,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
17,09,2022,11,23,11,GLITCH,0,1
17,09,2022,11,23,39,GLITCH,0,1
17,09,2022,11,23,39,GLITCH,0,1
17,09,2022,11,23,40,GLITCH,0,1
17,09,2022,11,24,14,GLITCH,0,1
17,09,2022,11,24,14,GLITCH,0,1
17,09,2022,11,24,15,GLITCH,0,1
17,09,2022,11,24,15,GLITCH,0,1
17,09,2022,11,26,55,GLITCH,0,1
17,09,2022,11,35,40,BRAKE,0x01,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
17,09,2022,11,37,41,GLITCH,0,1
17,09,2022,11,37,41,GLITCH,0,1
17,09,2022,11,37,42,GLITCH,0,1
17,09,2022,11,37,42,GLITCH,0,1
17,09,2022,11,38,40,GLITCH,0,1
17,09,2022,11,39,31,GLITCH,0,1
17,09,2022,11,40,06,GLITCH,0,1
17,09,2022,11,41,09,GLITCH,0,1
17,09,2022,11,44,34,GLITCH,0,1
17,09,2022,11,45,53,GLITCH,0,1
17,09,2022,11,53,12,GLITCH,0,1
17,09,2022,11,55,36,GLITCH,0,1
17,09,2022,11,56,43,GLITCH,0,1
17,09,2022,11,59,14,GLITCH,0,1
17,09,2022,12,01,22,GLITCH,0,1
17,09,2022,12,02,35,GLITCH,0,1
17,09,2022,12,03,12,GLITCH,0,1
17,09,2022,12,05,02,GLITCH,0,1
17,09,2022,12,05,30,GLITCH,0,1
17,09,2022,12,05,53,GLITCH,0,1
17,09,2022,12,05,53,GLITCH,0,1
17,09,2022,12,05,54,GLITCH,0,1
17,09,2022,12,05,54,GLITCH,0,1
17,09,2022,12,11,22,GLITCH,0,1
17,09,2022,12,11,23,GLITCH,0,1
17,09,2022,12,11,23,GLITCH,0,1
17,09,2022,12,11,24,GLITCH,0,1
17,09,2022,12,12,23,GLITCH,0,1
17,09,2022,12,12,23,GLITCH,0,1
17,09,2022,12,12,24,GLITCH,0,1
17,09,2022,12,13,29,GLITCH,0,1
17,09,2022,12,13,30,GLITCH,0,1
17,09,2022,12,15,01,GLITCH,0,1
17,09,2022,12,16,24,BRAKE,0x01,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
17,09,2022,12,28,56,GLITCH,0,1
17,09,2022,12,28,57,GLITCH,0,1
17,09,2022,12,28,57,GLITCH,0,1
17,09,2022,12,30,03,GLITCH,0,1
17,09,2022,12,32,54,GLITCH,0,1
17,09,2022,12,32,54,GLITCH,0,1
17,09,2022,12,32,54,GLITCH,0,1
17,09,2022,12,32,55,GLITCH,0,1
17,09,2022,12,37,17,GLITCH,0,1
17,09,2022,12,37,17,GLITCH,0,1
17,09,2022,12,37,18,GLITCH,0,1
17,09,2022,12,38,33,GLITCH,0,1
17,09,2022,12,38,34,GLITCH,0,1
17,09,2022,12,38,34,GLITCH,0,1
17,09,2022,12,38,34,GLITCH,0,1
17,09,2022,12,46,36,GLITCH,0,1
17,09,2022,12,46,36,GLITCH,0,1
17,09,2022,12,46,37,GLITCH,0,1
17,09,2022,12,49,26,GLITCH,0,1
17,09,2022,12,49,26,GLITCH,0,1
17,09,2022,12,49,27,GLITCH,0,1
17,09,2022,12,58,01,GLITCH,0,1
