25,10,2022,11,09,22,0257,0257,0257,0257,OFF,OFF
25,10,2022,11,10,40,0257,0257,0257,0257,OFF,OFF
25,10,2022,11,13,19,0257,0257,0257,0257,OFF,OFF
25,10,2022,11,19,40,0257,0257,0257,0257,OFF,OFF
25,10,2022,11,21,16,0257,0257,0257,0257,OFF,OFF
25,10,2022,11,23,04,0257,0257,0257,0257,OFF,OFF
25,10,2022,11,47,04,0257,0257,0257,0257,ON,OFF
25,10,2022,11,47,05,0257,0257,0257,0257,ON,ON
25,10,2022,11,47,55,0257,0257,0257,0257,ON,OFF
25,10,2022,11,47,56,0257,0257,0257,0257,ON,ON
25,10,2022,11,50,33,0257,0257,0257,0257,ON,OFF
25,10,2022,11,50,34,0257,0257,0257,0257,ON,ON
25,10,2022,11,53,50,0000,0000,0000,0000,ON,OFF
25,10,2022,11,53,52,0000,0000,0000,0000,ON,ON
25,10,2022,11,56,16,0000,0000,0000,0000,ON,OFF
25,10,2022,11,56,17,0000,0000,0000,0000,ON,ON
25,10,2022,11,58,17,0000,0000,0000,0000,ON,OFF
25,10,2022,11,58,19,0000,0000,0000,0000,ON,ON
25,10,2022,12,03,33,0000,0000,0000,0000,ON,OFF
25,10,2022,12,03,34,0000,0000,0000,0000,ON,ON
25,10,2022,12,08,16,0000,0000,0000,0000,ON,OFF
25,10,2022,12,08,17,0000,0000,0000,0000,ON,ON
25,10,2022,12,09,25,0000,0000,0000,0000,ON,OFF
25,10,2022,12,09,30,0000,0000,0000,0000,ON,ON
25,10,2022,12,11,01,0000,0000,0000,0000,ON,OFF
25,10,2022,12,11,02,0000,0000,0000,0000,ON,ON
25,10,2022,12,16,34,0000,0000,0000,0000,ON,OFF
25,10,2022,12,16,35,0000,0000,0000,0000,ON,ON
25,10,2022,12,17,28,0000,0000,0000,0000,ON,OFF
25,10,2022,12,17,30,0000,0000,0000,0000,ON,ON
25,10,2022,12,18,28,0000,0000,0000,0000,ON,OFF
25,10,2022,12,18,29,0000,0000,0000,0000,ON,ON
25,10,2022,12,19,46,0000,0000,0000,0000,ON,OFF
25,10,2022,12,19,47,0000,0000,0000,0000,ON,ON
25,10,2022,12,20,49,0000,0000,0000,0000,ON,OFF
25,10,2022,12,20,50,0000,0000,0000,0000,ON,ON
25,10,2022,12,52,23,0000,0000,0000,0000,ON,OFF
25,10,2022,12,52,24,0000,0000,0000,0000,ON,ON
25,10,2022,12,53,05,0000,0000,0000,0000,ON,OFF
25,10,2022,12,53,06,0000,0000,0000,0000,ON,ON
25,10,2022,12,54,15,0000,0000,0000,0000,OFF,ON
25,10,2022,12,54,16,0000,0000,0000,0000,OFF,OFF
25,10,2022,13,22,52,0000,0000,0000,0000,ON,OFF
25,10,2022,13,22,53,0000,0000,0000,0000,ON,ON
25,10,2022,13,24,09,0000,0000,0000,0000,ON,OFF
25,10,2022,13,24,10,0000,0000,0000,0000,ON,ON
25,10,2022,13,25,09,0000,0000,0000,0000,ON,OFF
25,10,2022,13,25,10,0000,0000,0000,0000,ON,ON
25,10,2022,14,31,20,0000,0000,0000,0000,ON,OFF
25,10,2022,14,31,21,0000,0000,0000,0000,ON,ON
25,10,2022,14,32,12,0000,0000,0000,0000,ON,OFF
25,10,2022,14,35,09,0000,0000,0000,0000,ON,OFF
25,10,2022,14,35,11,0000,0000,0000,0000,ON,ON
25,10,2022,14,36,17,0000,0000,0000,0000,ON,OFF
25,10,2022,14,37,05,0000,0000,0000,0000,ON,OFF
25,10,2022,14,37,57,0000,0000,0000,0000,ON,OFF
