27,09,2022,09,51,25,0000,0000,0000,0000,OFF,OFF
27,09,2022,09,51,37,0000,0000,0000,0000,ON,OFF
27,09,2022,09,51,42,0000,0000,0000,0000,ON,ON
27,09,2022,09,58,49,0000,0000,0000,0000,OFF,OFF
27,09,2022,09,58,56,0000,0000,0000,0000,ON,OFF
27,09,2022,09,58,57,0000,0000,0000,0000,ON,ON
27,09,2022,10,13,02,0000,7453,0000,0000,ON,ON
27,09,2022,10,13,03,0000,7453,0000,7565,OFF,OFF
27,09,2022,11,15,42,0000,0000,0000,0000,OFF,OFF
27,09,2022,11,15,58,0000,0000,0000,0000,ON,OFF
27,09,2022,11,16,04,0000,0000,0000,0000,ON,ON
27,09,2022,11,16,58,0000,0000,0022,0000,ON,ON
27,09,2022,11,16,59,0000,0000,0000,0000,ON,ON
27,09,2022,12,12,45,0000,0000,0000,0039,ON,ON
27,09,2022,12,12,46,0000,0000,0000,0000,ON,ON
27,09,2022,12,12,52,0000,0000,65535,0000,ON,ON
27,09,2022,12,12,53,0000,0000,0000,0000,ON,ON
27,09,2022,12,31,02,0000,0000,0000,0045,ON,ON
27,09,2022,12,31,03,0000,0000,0000,0000,ON,ON
27,09,2022,12,51,10,0000,0000,0032,0000,ON,ON
27,09,2022,12,51,12,0000,0000,0000,0000,ON,ON
27,09,2022,13,36,48,0000,0000,0000,0118,ON,ON
27,09,2022,13,36,49,0000,0000,0000,0000,ON,ON
27,09,2022,14,14,33,0000,0000,0000,0126,ON,ON
27,09,2022,14,14,35,0000,0000,0000,0000,ON,ON
27,09,2022,14,34,22,0000,0000,0023,0000,ON,ON
27,09,2022,14,34,24,0000,0000,0000,0000,ON,ON
27,09,2022,14,46,45,0000,0000,0000,0000,OFF,ON
27,09,2022,14,46,46,0000,0000,0000,0000,OFF,OFF
27,09,2022,15,41,33,0000,0000,0000,0000,ON,OFF
27,09,2022,15,41,35,0000,0000,0000,0000,ON,ON
27,09,2022,15,48,14,0000,0000,0000,0142,ON,ON
27,09,2022,15,48,15,0000,0000,0000,0000,ON,ON
27,09,2022,15,58,02,0000,0000,0026,0000,ON,ON
27,09,2022,15,58,03,0000,0000,0000,0000,ON,ON
27,09,2022,16,06,35,0000,0000,0000,0110,ON,ON
27,09,2022,16,06,37,0000,0000,0000,0000,ON,ON
27,09,2022,16,06,47,0000,0000,0000,0117,ON,ON
27,09,2022,16,06,49,0000,0000,0000,0000,ON,ON
27,09,2022,16,07,27,0000,0000,0022,0000,ON,ON
27,09,2022,16,07,29,0000,0000,0000,0000,ON,ON
27,09,2022,16,25,25,0000,0000,0000,0121,ON,ON
27,09,2022,16,25,27,0000,0000,0000,0000,ON,ON
27,09,2022,16,25,30,0000,0000,0000,0121,ON,ON
27,09,2022,16,25,32,0000,0000,0000,0000,ON,ON
27,09,2022,16,35,12,0000,0000,0033,0000,ON,ON
27,09,2022,16,35,14,0000,0000,0000,0000,ON,ON
27,09,2022,16,35,20,0000,0000,0037,0000,ON,ON
27,09,2022,16,35,22,0000,0000,0000,0000,ON,ON
27,09,2022,16,44,42,0000,0000,0000,0000,OFF,OFF
27,09,2022,16,45,05,0000,0000,0000,0000,ON,OFF
27,09,2022,16,45,06,0000,0000,0000,0000,ON,ON
27,09,2022,16,53,28,0000,0000,0000,0112,ON,ON
27,09,2022,16,53,29,0000,0000,0000,0000,ON,ON
27,09,2022,17,21,36,0000,0000,0000,0109,ON,ON
27,09,2022,17,21,37,0000,0000,0000,0000,ON,ON
27,09,2022,17,21,46,0000,0000,0032,0000,ON,ON
27,09,2022,17,21,48,0000,0000,0000,0000,ON,ON
27,09,2022,17,35,34,0000,0000,0000,0098,ON,ON
27,09,2022,17,35,36,0000,0000,0000,0000,ON,ON
27,09,2022,17,40,37,0000,0000,0024,0000,ON,ON
27,09,2022,17,40,38,0000,0000,0000,0000,ON,ON
27,09,2022,17,53,48,0000,0000,0000,0087,ON,ON
27,09,2022,17,53,50,0000,0000,0000,0000,ON,ON
27,09,2022,18,13,03,0000,0000,0000,0097,ON,ON
27,09,2022,18,13,05,0000,0000,0000,0000,ON,ON
27,09,2022,19,08,24,0000,0000,0000,0085,ON,ON
27,09,2022,19,08,26,0000,0000,0000,0000,ON,ON
27,09,2022,19,11,16,0000,0000,0033,0000,ON,ON
27,09,2022,19,11,18,0000,0000,0000,0000,ON,ON
27,09,2022,19,50,54,0000,0000,0033,0000,ON,ON
27,09,2022,19,50,55,0000,0000,0000,0000,ON,ON
27,09,2022,19,51,18,0000,0000,0025,0000,ON,ON
27,09,2022,19,51,20,0000,0000,0000,0000,ON,ON
27,09,2022,20,09,06,0000,0000,0000,0055,ON,ON
27,09,2022,20,09,07,0000,0000,0000,0000,ON,ON
27,09,2022,20,23,20,0000,0000,0027,0000,ON,ON
27,09,2022,20,23,22,0000,0000,0000,0000,ON,ON
