18,09,2022,09,14,59,BRAKE,0x00,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
18,09,2022,09,18,09,BRAKE,0x00,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
18,09,2022,09,19,28,GLITCH,0,1
18,09,2022,09,33,20,GLITCH,0,1
18,09,2022,09,35,04,GLITCH,0,1
18,09,2022,09,40,19,GLITCH,0,1
18,09,2022,09,40,20,GLITCH,0,1
18,09,2022,09,40,20,GLITCH,0,1
18,09,2022,09,51,24,GLITCH,0,1
18,09,2022,09,57,43,GLITCH,0,1
18,09,2022,10,00,40,GLITCH,0,1
18,09,2022,10,13,49,GLITCH,0,1
18,09,2022,10,18,07,GLITCH,0,1
18,09,2022,10,18,48,GLITCH,0,1
18,09,2022,10,18,53,GLITCH,0,1
18,09,2022,10,21,39,GLITCH,0,1
18,09,2022,10,22,28,GLITCH,0,1
18,09,2022,10,26,27,GLITCH,0,1
18,09,2022,10,26,50,GLITCH,0,1
18,09,2022,10,26,51,GLITCH,0,1
18,09,2022,10,27,32,GLITCH,0,1
18,09,2022,10,28,39,GLITCH,0,1
18,09,2022,10,33,09,GLITCH,0,1
18,09,2022,10,34,19,GLITCH,0,1
18,09,2022,10,44,28,GLITCH,0,1
18,09,2022,10,46,11,GLITCH,0,1
18,09,2022,10,47,38,GLITCH,0,1
18,09,2022,10,55,45,GLITCH,0,1
18,09,2022,10,55,45,GLITCH,0,1
18,09,2022,10,55,46,GLITCH,0,1
18,09,2022,11,01,38,GLITCH,0,1
18,09,2022,11,06,07,GLITCH,0,1
18,09,2022,11,21,28,GLITCH,0,1
18,09,2022,11,21,37,GLITCH,0,1
18,09,2022,11,22,56,GLITCH,0,1
18,09,2022,11,24,10,GLITCH,0,1
18,09,2022,11,24,49,GLITCH,0,1
18,09,2022,11,28,33,GLITCH,0,1
18,09,2022,11,31,17,GLITCH,0,1
18,09,2022,11,33,30,GLITCH,0,1
18,09,2022,11,34,49,GLITCH,0,1
18,09,2022,11,36,51,GLITCH,0,1
18,09,2022,11,38,34,GLITCH,0,1
18,09,2022,11,40,40,GLITCH,0,1
18,09,2022,11,40,52,GLITCH,0,1
18,09,2022,11,40,52,GLITCH,0,1
18,09,2022,11,40,52,GLITCH,0,1
18,09,2022,11,40,57,GLITCH,0,1
18,09,2022,11,40,57,GLITCH,0,1
18,09,2022,11,40,58,GLITCH,0,1
18,09,2022,11,41,18,GLITCH,0,1
18,09,2022,11,41,18,GLITCH,0,1
18,09,2022,11,41,19,GLITCH,0,1
18,09,2022,11,41,19,GLITCH,0,1
18,09,2022,11,42,25,GLITCH,0,1
18,09,2022,11,42,25,GLITCH,0,1
