27,09,2022,10,18,40,0000,0000,0000,0000,OFF,OFF
27,09,2022,10,18,55,0000,0000,0000,0000,ON,ON
27,09,2022,10,31,38,0000,0000,7805,0000,ON,ON
27,09,2022,10,44,20,0000,0000,0000,0000,OFF,OFF
27,09,2022,10,45,21,0000,0000,0000,0000,ON,ON
27,09,2022,10,48,04,0000,0000,7805,0000,OFF,OFF
27,09,2022,10,48,09,0000,0000,7805,0000,ON,ON
27,09,2022,10,52,30,0000,0000,0032,0000,ON,ON
27,09,2022,10,52,31,0000,0000,7805,0000,ON,ON
27,09,2022,10,52,59,0000,0000,7805,0057,ON,ON
27,09,2022,10,53,01,0000,0000,7805,0000,ON,ON
27,09,2022,11,06,55,0000,0000,7805,0048,ON,ON
27,09,2022,11,06,56,0000,0000,7805,0000,ON,ON
27,09,2022,11,11,13,0000,0000,7805,0043,ON,ON
27,09,2022,11,11,14,0000,0000,7805,0000,ON,ON
27,09,2022,11,15,40,0000,0000,7805,0046,ON,ON
27,09,2022,11,15,41,0000,0000,7805,0000,ON,ON
27,09,2022,11,18,53,7805,0000,7805,0000,ON,ON
27,09,2022,11,18,54,7805,0000,7805,0000,OFF,OFF
27,09,2022,11,18,54,0000,0000,7805,0000,OFF,OFF
27,09,2022,11,46,04,0000,0000,0000,0000,OFF,OFF
27,09,2022,11,47,08,0000,0000,0000,0000,ON,ON
27,09,2022,12,12,09,0000,0000,0025,0000,ON,ON
27,09,2022,12,12,10,0000,0000,0000,0000,ON,ON
27,09,2022,12,17,42,0000,0000,0000,0038,ON,ON
27,09,2022,12,17,43,0000,0000,0000,0000,ON,ON
27,09,2022,12,29,19,0000,0000,0027,0000,ON,ON
27,09,2022,12,29,21,0000,0000,0000,0000,ON,ON
27,09,2022,12,37,50,0000,0000,0025,0000,ON,ON
27,09,2022,12,37,52,0000,0000,0000,0000,ON,ON
27,09,2022,12,46,44,0000,0000,0026,0000,ON,ON
27,09,2022,12,46,45,0000,0000,0000,0000,ON,ON
27,09,2022,12,57,59,0000,0000,0000,0022,ON,ON
27,09,2022,12,58,01,0000,0000,0000,0000,ON,ON
27,09,2022,13,20,43,0000,0000,0000,0054,ON,ON
27,09,2022,13,20,45,0000,0000,0000,0000,ON,ON
27,09,2022,13,43,07,0000,0000,0000,0066,ON,ON
27,09,2022,13,43,09,0000,0000,0000,0000,ON,ON
27,09,2022,13,52,13,0000,0000,0025,0000,ON,ON
27,09,2022,13,52,14,0000,0000,0000,0000,ON,ON
27,09,2022,14,01,01,0000,0000,0019,0000,ON,ON
27,09,2022,14,01,03,0000,0000,0000,0000,ON,ON
27,09,2022,14,04,53,0000,0000,0024,0000,ON,ON
27,09,2022,14,04,55,0000,0000,0000,0000,ON,ON
27,09,2022,14,05,07,0000,0000,0000,0055,ON,ON
27,09,2022,14,05,09,0000,0000,0000,0000,ON,ON
27,09,2022,14,05,24,0000,0000,0000,0043,ON,ON
27,09,2022,14,05,25,0000,0000,0000,0000,ON,ON
27,09,2022,14,09,34,0000,0000,0000,0037,ON,ON
27,09,2022,14,09,36,0000,0000,0000,0000,ON,ON
