22,09,2022,14,54,21,0,0,0,4
22,09,2022,14,54,23,0,0,0,0
22,09,2022,14,54,55,0,0,28,10
22,09,2022,14,54,56,127,454,28,10
22,09,2022,14,54,56,127,454,749,500
22,09,2022,14,54,59,124,435,750,499
22,09,2022,14,55,01,122,442,749,494
22,09,2022,14,55,03,120,442,749,501
22,09,2022,14,55,03,122,404,749,501
22,09,2022,14,55,05,120,377,750,499
22,09,2022,14,55,06,120,365,748,501
22,09,2022,14,55,09,119,361,749,497
22,09,2022,14,55,09,119,349,749,497
22,09,2022,14,55,13,118,329,749,498
22,09,2022,14,55,13,118,329,748,501
22,09,2022,14,55,16,118,312,749,499
22,09,2022,14,55,18,118,302,722,498
22,09,2022,14,55,19,91,307,722,498
22,09,2022,14,55,19,91,307,254,498
22,09,2022,14,55,20,60,294,254,498
22,09,2022,14,55,21,60,294,182,500
22,09,2022,14,55,23,54,297,149,499
22,09,2022,14,55,23,43,285,149,499
22,09,2022,14,55,24,43,285,74,498
22,09,2022,14,55,26,37,277,47,497
22,09,2022,14,55,27,34,278,10,498
22,09,2022,14,55,28,22,270,10,498
22,09,2022,14,55,33,14,269,0,501
22,09,2022,14,55,35,15,262,0,498
22,09,2022,14,55,45,14,251,0,498
22,09,2022,14,55,48,15,231,0,500
22,09,2022,14,55,49,15,231,0,386
22,09,2022,14,55,50,14,231,0,312
22,09,2022,14,55,51,14,183,0,312
22,09,2022,14,55,52,14,183,0,247
22,09,2022,14,55,52,14,160,0,247
22,09,2022,14,55,53,14,160,0,165
22,09,2022,14,55,56,14,115,0,164
22,09,2022,14,55,56,14,115,0,59
22,09,2022,14,56,02,14,104,0,59
22,09,2022,14,56,03,14,85,0,59
22,09,2022,14,56,04,14,85,0,29
22,09,2022,14,56,06,14,100,0,29
22,09,2022,14,56,08,14,117,0,29
22,09,2022,14,56,09,14,97,0,30
22,09,2022,14,56,21,14,94,0,18
22,09,2022,14,56,22,15,79,0,18
22,09,2022,14,56,26,14,98,0,17
22,09,2022,14,56,34,15,85,0,17
22,09,2022,14,56,35,15,85,0,5
22,09,2022,14,57,00,14,100,0,5
22,09,2022,14,57,02,14,89,0,6
22,09,2022,14,57,14,14,101,0,4
22,09,2022,14,57,17,14,77,0,5
22,09,2022,14,57,18,14,77,0,0
22,09,2022,14,58,54,0,73,0,0
22,09,2022,14,58,55,0,0,0,0
