14,09,2022,09,44,35,0000,0000,0000,0000,OFF,OFF
14,09,2022,10,07,49,0000,0000,0000,0000,OFF,OFF
14,09,2022,10,19,35,0000,0000,0000,0000,OFF,OFF
14,09,2022,11,45,55,0000,0000,0000,0000,ON,OFF
14,09,2022,11,46,00,0000,0000,0000,0000,ON,ON
14,09,2022,12,01,11,0000,0000,0021,0000,ON,ON
14,09,2022,12,01,13,0000,0000,0000,0000,ON,ON
14,09,2022,12,39,55,0000,0000,0000,0027,ON,ON
14,09,2022,12,39,57,0000,0000,0000,0000,ON,ON
14,09,2022,12,40,03,0000,0000,0000,0027,ON,ON
14,09,2022,12,40,05,0000,0000,0000,0000,ON,ON
14,09,2022,12,45,16,0000,0000,0000,0027,ON,ON
14,09,2022,12,45,18,0000,0000,0000,0000,ON,ON
14,09,2022,12,45,53,0000,0000,0000,0027,ON,ON
14,09,2022,12,45,55,0000,0000,0000,0000,ON,ON
14,09,2022,12,50,28,0000,0000,0000,0027,ON,ON
14,09,2022,12,50,30,0000,0000,0000,0000,ON,ON
14,09,2022,13,11,54,0000,0000,0000,0027,ON,ON
14,09,2022,13,11,55,0000,0000,0000,0000,ON,ON
14,09,2022,13,12,17,0000,0000,0000,0027,ON,ON
14,09,2022,13,12,18,0000,0000,0000,0000,ON,ON
14,09,2022,13,27,14,0000,0000,0038,0000,ON,ON
14,09,2022,13,27,17,0000,0000,0000,0000,ON,ON
14,09,2022,14,25,13,0000,0000,0030,0000,ON,ON
14,09,2022,14,25,15,0000,0000,0000,0000,ON,ON
14,09,2022,14,47,03,0000,0000,0000,0121,ON,ON
14,09,2022,14,47,05,0000,0000,0000,0000,ON,ON
14,09,2022,14,47,39,0000,0000,0000,0000,OFF,ON
14,09,2022,14,47,41,0000,0000,0000,0000,OFF,OFF
14,09,2022,14,49,47,0000,0000,0000,0000,OFF,OFF
14,09,2022,14,55,49,0000,0000,0000,0000,ON,OFF
14,09,2022,14,55,50,0000,0000,0000,0000,ON,ON
14,09,2022,15,00,48,0000,0000,0000,0106,ON,ON
14,09,2022,15,00,50,0000,0000,0000,0000,ON,ON
14,09,2022,15,00,53,0000,0000,0000,0107,ON,ON
14,09,2022,15,00,54,0000,0000,0000,0000,ON,ON
14,09,2022,15,32,13,0000,0000,0000,0010,ON,ON
14,09,2022,15,32,15,0000,0000,0000,0000,ON,ON
14,09,2022,15,37,13,0000,0000,0039,0000,ON,ON
14,09,2022,15,37,15,0000,0000,0000,0000,ON,ON
14,09,2022,15,54,03,0000,0000,0030,0000,ON,ON
14,09,2022,15,54,05,0000,0000,0000,0000,ON,ON
14,09,2022,16,56,25,0000,0000,0000,0026,ON,ON
14,09,2022,16,56,27,0000,0000,0000,0000,ON,ON
14,09,2022,17,07,21,0000,0000,0000,0061,ON,ON
14,09,2022,17,07,22,0000,0000,0000,0000,ON,ON
14,09,2022,17,22,32,0000,0000,0000,0000,OFF,OFF
