18,09,2022,09,18,04,0,0,680,431
18,09,2022,09,18,05,135,313,680,431
18,09,2022,09,18,06,135,313,750,431
18,09,2022,09,18,07,145,307,750,499
18,09,2022,09,18,13,129,315,750,500
18,09,2022,09,18,14,130,300,750,499
18,09,2022,09,18,19,127,279,750,501
18,09,2022,09,18,19,127,279,749,389
18,09,2022,09,18,20,128,252,749,389
18,09,2022,09,18,21,128,252,750,251
18,09,2022,09,18,22,128,218,750,251
18,09,2022,09,18,23,128,218,750,230
18,09,2022,09,18,23,93,218,750,230
18,09,2022,09,18,24,93,218,255,165
18,09,2022,09,18,25,71,180,255,165
18,09,2022,09,18,26,71,180,183,148
18,09,2022,09,18,26,64,122,183,148
18,09,2022,09,18,27,64,122,150,148
18,09,2022,09,18,29,54,121,74,60
18,09,2022,09,18,30,46,117,50,60
18,09,2022,09,18,32,42,123,8,61
18,09,2022,09,18,33,27,128,8,61
18,09,2022,09,18,33,27,128,0,32
18,09,2022,09,18,34,39,107,0,32
18,09,2022,09,18,35,39,107,27,30
18,09,2022,09,18,36,41,107,0,30
18,09,2022,09,18,39,28,101,0,30
18,09,2022,09,18,50,21,103,0,17
18,09,2022,09,18,55,27,101,28,18
18,09,2022,09,18,56,42,94,28,18
18,09,2022,09,18,56,42,94,7,17
18,09,2022,09,19,00,31,91,0,18
18,09,2022,09,19,04,31,85,2,8
18,09,2022,09,19,06,35,88,0,15
18,09,2022,09,19,06,26,76,0,15
18,09,2022,09,19,07,26,76,0,6
18,09,2022,09,19,34,40,86,0,6
18,09,2022,09,19,37,29,79,0,6
18,09,2022,09,19,45,43,78,7,6
18,09,2022,09,19,48,32,88,0,6
18,09,2022,09,20,13,29,87,0,1
18,09,2022,09,20,14,36,62,0,1
18,09,2022,09,20,15,36,62,10,6
18,09,2022,09,20,15,36,79,10,6
18,09,2022,09,20,19,36,83,0,1
18,09,2022,09,20,20,36,58,0,1
18,09,2022,09,20,25,37,88,7,0
18,09,2022,09,20,25,37,88,0,5
18,09,2022,09,20,26,35,76,0,5
18,09,2022,09,20,30,34,74,0,0
18,09,2022,09,20,31,35,58,0,0
18,09,2022,09,20,35,45,61,8,6
