09,09,2022,17,23,52,GLITCH,0,0,129.348,60.010
09,09,2022,17,23,53,GLITCH,0,0,129.348,60.009
09,09,2022,17,23,54,GLITCH,0,0,129.346,60.009
09,09,2022,17,23,54,GLITCH,0,0,129.348,60.010
09,09,2022,17,23,55,GLITCH,0,0,129.348,60.010
09,09,2022,17,23,55,GLITCH,0,0,129.346,60.009
09,09,2022,17,23,57,GLITCH,0,0,129.348,60.009
09,09,2022,17,23,58,GLITCH,0,0,129.348,60.010
09,09,2022,17,23,59,GLITCH,0,0,129.346,60.010
09,09,2022,17,23,59,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,00,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,01,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,01,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,02,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,03,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,04,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,05,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,07,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,07,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,08,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,09,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,09,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,10,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,11,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,12,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,12,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,13,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,14,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,14,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,15,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,16,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,17,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,18,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,19,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,19,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,20,GLITCH,0,0,129.349,60.009
09,09,2022,17,24,21,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,22,GLITCH,0,0,129.346,60.010
09,09,2022,17,24,23,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,24,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,24,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,25,GLITCH,0,0,129.348,60.009
09,09,2022,17,24,26,GLITCH,0,0,129.346,60.009
09,09,2022,17,24,27,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,27,GLITCH,0,0,129.348,60.010
09,09,2022,17,24,29,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,10,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,10,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,11,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,12,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,13,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,15,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,15,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,17,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,18,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,19,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,20,GLITCH,0,0,129.348,60.009
09,09,2022,17,25,21,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,22,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,23,GLITCH,0,0,129.348,60.009
09,09,2022,17,25,24,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,25,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,26,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,26,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,27,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,28,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,28,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,29,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,30,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,30,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,31,GLITCH,0,0,129.348,60.009
09,09,2022,17,25,32,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,32,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,33,GLITCH,0,0,129.348,60.009
09,09,2022,17,25,34,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,34,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,35,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,36,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,36,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,37,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,38,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,39,GLITCH,0,0,129.348,60.010
09,09,2022,17,25,39,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,40,GLITCH,0,0,129.346,60.009
09,09,2022,17,25,41,GLITCH,0,0,129.346,60.010
09,09,2022,17,25,41,GLITCH,0,0,129.348,60.009
09,09,2022,17,25,43,GLITCH,0,0,129.348,60.009
09,09,2022,17,25,44,GLITCH,0,0,129.348,60.009
