18,09,2022,09,13,15,GLITCH,1,0
18,09,2022,09,13,59,BRAKE,0x00,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
18,09,2022,09,17,37,BRAKE,0x00,0x00,0x00,0x00,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
18,09,2022,09,17,59,GLITCH,1,0
18,09,2022,09,18,07,GLITCH,0,1
18,09,2022,09,18,37,GLITCH,0,1
18,09,2022,09,21,18,GLITCH,0,1
18,09,2022,09,22,37,GLITCH,1,0
18,09,2022,09,22,38,GLITCH,1,0
18,09,2022,09,22,38,GLITCH,1,0
18,09,2022,09,26,07,GLITCH,0,1
18,09,2022,09,26,59,GLITCH,0,1
18,09,2022,09,29,04,GLITCH,0,1
18,09,2022,09,31,17,GLITCH,1,0
18,09,2022,09,32,24,GLITCH,1,0
18,09,2022,09,32,54,GLITCH,1,0
18,09,2022,09,36,37,GLITCH,1,0
18,09,2022,09,36,37,GLITCH,1,0
18,09,2022,09,36,37,GLITCH,1,0
18,09,2022,09,36,39,BRAKE,0x00,0x00,0x00,0x00,0x01,0x01,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00,0x00
18,09,2022,09,38,16,GLITCH,1,0
18,09,2022,09,41,40,GLITCH,1,0
18,09,2022,09,41,40,GLITCH,1,0
18,09,2022,09,41,41,GLITCH,1,0
18,09,2022,09,41,41,GLITCH,1,0
18,09,2022,09,41,58,GLITCH,1,0
18,09,2022,09,41,58,GLITCH,1,0
18,09,2022,09,41,58,GLITCH,1,0
18,09,2022,09,42,32,GLITCH,1,0
18,09,2022,09,42,32,GLITCH,1,0
18,09,2022,09,42,33,GLITCH,1,0
18,09,2022,09,42,40,GLITCH,1,0
18,09,2022,09,44,11,GLITCH,1,0
18,09,2022,09,44,33,GLITCH,1,0
18,09,2022,09,44,37,GLITCH,0,1
18,09,2022,09,44,39,GLITCH,0,1
18,09,2022,09,45,46,GLITCH,1,0
18,09,2022,09,46,52,GLITCH,1,0
18,09,2022,09,48,27,GLITCH,1,0
18,09,2022,09,48,49,GLITCH,1,0
18,09,2022,09,50,57,GLITCH,0,1
18,09,2022,09,51,58,GLITCH,1,0
18,09,2022,09,54,29,GLITCH,1,0
18,09,2022,09,56,14,GLITCH,1,0
18,09,2022,09,56,27,GLITCH,1,0
18,09,2022,09,56,49,GLITCH,0,1
18,09,2022,09,58,19,GLITCH,1,0
18,09,2022,10,00,38,GLITCH,1,0
18,09,2022,10,00,56,GLITCH,0,1
18,09,2022,10,02,00,GLITCH,1,0
18,09,2022,10,02,02,GLITCH,1,0
18,09,2022,10,03,08,GLITCH,1,0
18,09,2022,10,03,32,GLITCH,0,1
18,09,2022,10,03,57,GLITCH,0,1
18,09,2022,10,03,59,GLITCH,0,1
18,09,2022,10,05,05,GLITCH,1,0
18,09,2022,10,06,02,GLITCH,1,0
18,09,2022,10,07,03,GLITCH,1,0
18,09,2022,10,07,04,GLITCH,1,0
18,09,2022,10,07,04,GLITCH,1,0
18,09,2022,10,07,43,GLITCH,1,0
18,09,2022,10,08,08,GLITCH,0,1
18,09,2022,10,08,10,GLITCH,0,1
18,09,2022,10,08,11,GLITCH,0,1
18,09,2022,10,08,11,GLITCH,0,1
18,09,2022,10,08,22,GLITCH,1,0
18,09,2022,10,08,39,GLITCH,1,0
18,09,2022,10,10,02,GLITCH,1,0
18,09,2022,10,12,39,GLITCH,1,0
18,09,2022,10,12,47,GLITCH,1,0
18,09,2022,10,14,10,GLITCH,1,0
18,09,2022,10,15,25,GLITCH,1,0
18,09,2022,10,16,20,GLITCH,1,0
18,09,2022,10,17,01,GLITCH,1,0
18,09,2022,10,18,01,GLITCH,1,0
18,09,2022,10,18,35,GLITCH,1,0
18,09,2022,10,20,04,GLITCH,1,0
18,09,2022,10,21,53,GLITCH,1,0
18,09,2022,10,22,19,GLITCH,1,0
18,09,2022,10,22,47,GLITCH,0,1
18,09,2022,10,23,37,GLITCH,1,0
18,09,2022,10,24,08,GLITCH,1,0
18,09,2022,10,24,29,GLITCH,0,1
18,09,2022,10,24,47,GLITCH,0,1
18,09,2022,10,27,23,GLITCH,0,1
18,09,2022,10,28,28,GLITCH,0,1
18,09,2022,10,29,25,GLITCH,0,1
18,09,2022,10,29,25,GLITCH,0,1
18,09,2022,10,29,25,GLITCH,0,1
18,09,2022,10,30,52,GLITCH,0,1
18,09,2022,10,30,52,GLITCH,0,1
