14,09,2022,09,44,30,0.000,359.958,0.000,20.887,CCW
14,09,2022,10,07,45,0.000,359.965,0.000,20.882,CCW
14,09,2022,10,19,19,0.000,359.969,0.000,20.880,CCW
14,09,2022,11,18,42,0.000,359.968,0.000,20.880,CCW
14,09,2022,11,45,29,0.000,359.965,0.000,20.886,CCW
14,09,2022,11,45,38,228.180,358.937,18.169,20.856,CCW
14,09,2022,11,45,38,228.180,357.397,18.169,20.768,CCW
14,09,2022,11,45,39,228.180,355.899,18.169,20.680,CCW
14,09,2022,11,45,39,228.180,354.384,18.169,20.597,CCW
14,09,2022,11,45,40,228.180,353.610,18.169,20.556,CCW
14,09,2022,11,45,40,228.180,352.087,18.169,20.474,CCW
14,09,2022,11,45,41,228.180,350.572,18.169,20.391,CCW
14,09,2022,11,45,41,228.180,349.060,18.169,20.309,CCW
14,09,2022,11,45,42,228.180,347.549,18.169,20.229,CCW
14,09,2022,11,45,42,228.180,346.006,18.169,20.147,CCW
14,09,2022,11,45,43,228.180,344.505,18.169,20.100,CCW
14,09,2022,11,45,43,228.180,342.979,18.169,20.059,CCW
14,09,2022,11,45,44,228.180,341.489,18.169,20.019,CCW
14,09,2022,11,45,44,228.180,339.943,18.169,19.979,CCW
14,09,2022,11,45,45,228.180,338.418,18.169,19.942,CCW
14,09,2022,11,45,45,228.180,336.913,18.169,19.904,CCW
14,09,2022,11,45,46,228.180,335.389,18.169,19.861,CCW
14,09,2022,11,45,46,228.180,333.867,18.169,19.820,CCW
14,09,2022,11,45,47,228.180,332.321,18.169,19.783,CCW
14,09,2022,11,45,47,228.226,331.559,18.210,19.762,CCW
14,09,2022,11,45,48,228.226,330.065,18.210,19.723,CCW
14,09,2022,11,45,48,228.226,328.554,18.210,19.680,CCW
14,09,2022,11,45,49,228.226,327.026,18.210,19.639,CCW
14,09,2022,11,45,49,228.226,325.478,18.210,19.600,CCW
14,09,2022,11,45,50,228.226,323.974,18.210,19.558,CCW
14,09,2022,11,45,50,228.226,322.488,18.210,19.519,CCW
14,09,2022,11,45,51,228.226,320.964,18.210,19.477,CCW
14,09,2022,11,45,51,228.226,320.195,18.210,19.455,CCW
14,09,2022,11,45,52,228.226,317.921,18.210,19.393,CCW
14,09,2022,11,45,52,228.226,316.392,18.210,19.353,CCW
14,09,2022,11,45,53,228.226,314.854,18.210,19.311,CCW
14,09,2022,11,45,53,228.226,314.084,18.210,19.290,CCW
14,09,2022,11,45,54,228.226,312.516,18.210,19.252,CCW
14,09,2022,11,45,54,228.226,311.004,18.210,19.210,CCW
14,09,2022,11,45,55,228.226,309.500,18.210,19.175,CCW
14,09,2022,11,45,55,228.226,308.011,18.210,19.151,CCW
14,09,2022,11,45,56,228.226,306.461,18.210,19.125,CCW
14,09,2022,11,45,56,228.226,304.943,18.210,19.100,CCW
14,09,2022,11,45,57,228.226,303.444,18.210,19.080,CCW
14,09,2022,11,45,57,228.226,302.666,18.210,19.065,CCW
14,09,2022,11,45,57,228.271,301.165,18.252,19.040,CCW
14,09,2022,11,45,58,228.271,299.622,18.252,19.015,CCW
