15,09,2022,09,18,43,0.000,56.278,0.000,46.011,CW
15,09,2022,09,36,36,0.000,55.926,0.000,46.011,CW
15,09,2022,09,36,46,323.723,55.177,56.484,46.381,CW
15,09,2022,09,36,47,323.723,54.111,56.484,46.666,CW
15,09,2022,09,36,47,323.723,52.223,56.484,47.485,CW
15,09,2022,09,36,48,323.723,50.757,56.484,48.041,CW
15,09,2022,09,36,48,323.723,49.322,56.484,48.596,CW
15,09,2022,09,36,49,323.723,47.801,56.484,49.149,CW
15,09,2022,09,36,49,323.723,46.278,56.484,49.699,CW
15,09,2022,09,36,50,323.723,44.742,56.484,50.178,CW
15,09,2022,09,36,50,323.723,43.232,56.484,50.632,CW
15,09,2022,09,36,51,323.723,41.713,56.484,51.011,CW
15,09,2022,09,36,51,323.723,40.154,56.484,51.379,CW
15,09,2022,09,36,52,323.723,38.633,56.484,51.709,CW
15,09,2022,09,36,52,323.723,37.095,56.484,51.978,CW
15,09,2022,09,36,53,323.723,35.607,56.484,52.253,CW
15,09,2022,09,36,53,323.723,34.079,56.484,52.527,CW
15,09,2022,09,36,54,323.723,33.304,56.484,52.630,CW
15,09,2022,09,36,54,323.723,31.777,56.484,52.809,CW
15,09,2022,09,36,55,323.723,30.271,56.484,52.988,CW
15,09,2022,09,36,55,323.723,28.760,56.484,53.165,CW
15,09,2022,09,36,56,324.223,27.246,56.555,53.342,CW
15,09,2022,09,36,56,324.223,25.709,56.555,53.522,CW
15,09,2022,09,36,57,324.223,24.191,56.555,53.666,CW
15,09,2022,09,36,57,324.223,22.682,56.555,53.729,CW
15,09,2022,09,36,58,324.223,21.928,56.555,53.763,CW
15,09,2022,09,36,58,324.223,20.383,56.555,53.824,CW
15,09,2022,09,36,58,324.223,18.830,56.555,53.890,CW
15,09,2022,09,36,59,324.223,17.325,56.555,53.956,CW
15,09,2022,09,37,00,324.223,15.807,56.555,54.020,CW
15,09,2022,09,37,00,324.223,14.289,56.555,54.083,CW
15,09,2022,09,37,00,324.223,12.726,56.555,54.148,CW
15,09,2022,09,37,01,324.223,11.218,56.555,54.214,CW
15,09,2022,09,37,01,324.223,9.710,56.555,54.278,CW
15,09,2022,09,37,02,324.223,8.206,56.555,54.344,CW
15,09,2022,09,37,02,324.223,6.681,56.555,54.410,CW
15,09,2022,09,37,03,324.223,5.145,56.555,54.476,CW
15,09,2022,09,37,03,324.223,4.376,56.555,54.510,CW
15,09,2022,09,37,04,324.223,2.896,56.555,54.576,CW
15,09,2022,09,37,04,324.223,1.374,56.555,54.615,CW
15,09,2022,09,37,05,324.223,359.836,56.555,54.649,CCW
15,09,2022,09,37,05,324.723,358.287,56.625,54.681,CCW
15,09,2022,09,37,06,324.723,356.761,56.625,54.714,CCW
15,09,2022,09,37,06,324.723,355.278,56.625,54.751,CCW
15,09,2022,09,37,07,324.723,353.729,56.625,54.780,CCW
15,09,2022,09,37,07,324.723,352.209,56.625,54.813,CCW
15,09,2022,09,37,08,324.723,351.444,56.625,54.828,CCW
15,09,2022,09,37,08,324.723,349.939,56.625,54.862,CCW
15,09,2022,09,37,09,324.723,348.441,56.625,54.895,CCW
15,09,2022,09,37,09,324.723,346.132,56.625,54.944,CCW
15,09,2022,09,37,10,324.723,344.622,56.625,54.973,CCW
15,09,2022,09,37,10,324.723,343.859,56.625,54.990,CCW
15,09,2022,09,37,11,324.723,342.357,56.625,55.021,CCW
15,09,2022,09,37,11,324.723,340.842,56.625,55.056,CCW
15,09,2022,09,37,12,324.723,339.315,56.625,55.087,CCW
15,09,2022,09,37,12,324.723,337.783,56.625,55.120,CCW
15,09,2022,09,37,13,324.723,336.272,56.625,55.153,CCW
15,09,2022,09,37,13,324.723,334.745,56.625,55.185,CCW
15,09,2022,09,37,14,324.723,333.225,56.625,55.218,CCW
15,09,2022,09,37,14,324.723,331.674,56.625,55.247,CCW
15,09,2022,09,37,15,324.723,330.383,56.625,55.281,CCW
15,09,2022,09,37,15,325.223,329.329,56.694,55.312,CCW
15,09,2022,09,37,16,325.223,328.610,56.694,55.345,CCW
15,09,2022,09,37,16,325.223,328.120,56.694,55.378,CCW
15,09,2022,09,37,17,325.223,327.895,56.694,55.395,CCW
15,09,2022,09,37,17,325.223,327.527,56.694,55.426,CCW
15,09,2022,09,37,18,325.223,327.155,56.694,55.461,CCW
15,09,2022,09,37,18,325.223,326.835,56.694,55.488,CCW
15,09,2022,09,37,19,325.223,326.520,56.694,55.523,CCW
15,09,2022,09,37,19,325.223,326.209,56.694,55.556,CCW
15,09,2022,09,37,20,325.223,326.033,56.694,55.587,CCW
15,09,2022,09,37,20,325.223,325.874,56.694,55.621,CCW
15,09,2022,09,37,21,325.223,325.714,56.694,55.654,CCW
15,09,2022,09,37,21,325.223,325.599,56.694,55.686,CCW
15,09,2022,09,37,22,325.223,325.489,56.694,55.718,CCW
15,09,2022,09,37,23,325.223,325.313,56.694,55.756,CCW
15,09,2022,09,37,26,325.723,325.225,56.763,55.863,CCW
15,09,2022,09,37,29,325.723,325.418,56.763,55.977,CCW
15,09,2022,09,37,29,325.723,325.523,56.763,55.998,CCW
15,09,2022,09,37,30,325.723,325.677,56.763,56.033,CCW
15,09,2022,09,37,31,325.723,325.861,56.763,56.064,CCW
15,09,2022,09,37,32,325.723,326.082,56.763,56.083,CCW
15,09,2022,09,37,34,325.723,326.121,56.763,56.198,CCW
15,09,2022,09,37,37,326.223,326.225,56.831,56.305,CCW
15,09,2022,09,37,44,326.223,326.226,56.831,56.406,CCW
15,09,2022,09,37,48,326.723,326.386,56.899,56.465,CCW
15,09,2022,09,37,49,326.723,326.494,56.899,56.472,CCW
15,09,2022,09,37,50,326.723,326.665,56.899,56.481,CCW
15,09,2022,09,37,56,327.223,326.809,56.966,56.558,CCW
15,09,2022,09,37,57,327.223,326.924,56.966,56.564,CCW
15,09,2022,09,37,57,327.223,327.027,56.966,56.569,CCW
15,09,2022,09,37,58,327.223,327.182,56.966,56.581,CCW
15,09,2022,09,38,00,327.223,327.302,56.966,56.603,CCW
15,09,2022,09,38,07,327.723,327.554,57.032,56.695,CCW
15,09,2022,09,38,07,327.723,327.785,57.032,56.701,CCW
15,09,2022,09,38,08,327.723,328.067,57.032,56.706,CCW
15,09,2022,09,38,16,328.223,328.067,57.097,56.812,CCW
15,09,2022,09,38,20,328.223,328.268,57.097,56.852,CCW
15,09,2022,09,38,20,328.223,328.429,57.097,56.857,CCW
15,09,2022,09,38,21,328.223,328.549,57.097,56.867,CCW
15,09,2022,09,38,29,328.723,328.620,57.162,56.977,CCW
15,09,2022,09,38,31,328.723,328.724,57.162,56.993,CCW
15,09,2022,09,38,37,329.223,328.944,57.226,57.065,CCW
15,09,2022,09,38,37,329.223,329.132,57.226,57.070,CCW
15,09,2022,09,38,38,329.223,329.246,57.226,57.077,CCW
15,09,2022,09,38,43,329.223,329.417,57.226,57.149,CCW
15,09,2022,09,38,48,329.723,329.574,57.290,57.206,CCW
15,09,2022,09,38,50,329.723,329.730,57.290,57.224,CCW
15,09,2022,09,38,51,329.723,329.863,57.290,57.239,CCW
15,09,2022,09,38,52,329.723,329.975,57.290,57.256,CCW
15,09,2022,09,38,53,329.723,330.080,57.290,57.263,CCW
