29,09,2022,14,17,55,2,22,0,0
29,09,2022,14,17,57,2,1039,0,0
29,09,2022,14,17,58,2,1039,750,0
29,09,2022,14,17,58,168,1039,750,0
29,09,2022,14,18,00,168,978,750,0
29,09,2022,14,18,01,154,572,750,0
29,09,2022,14,18,30,150,568,29,0
29,09,2022,14,18,31,44,568,29,0
29,09,2022,14,20,12,57,568,25,0
29,09,2022,14,20,19,49,568,1,0
29,09,2022,14,20,20,32,568,1,0
29,09,2022,14,20,27,47,568,5,0
29,09,2022,14,20,37,39,568,19,0
29,09,2022,14,20,39,29,568,0,0
29,09,2022,14,20,56,45,568,0,0
29,09,2022,14,21,13,34,568,0,0
29,09,2022,14,21,27,46,568,0,0
29,09,2022,14,21,29,32,568,0,0
29,09,2022,14,21,57,39,568,18,0
29,09,2022,14,21,59,31,568,0,0
29,09,2022,14,22,16,44,568,0,0
29,09,2022,14,22,17,44,568,23,0
29,09,2022,14,22,18,28,568,23,0
29,09,2022,14,22,19,28,568,0,0
29,09,2022,14,22,27,45,567,0,0
29,09,2022,14,22,29,34,568,0,0
29,09,2022,14,22,37,33,567,19,0
29,09,2022,14,22,39,30,568,0,0
29,09,2022,14,22,47,45,568,0,0
29,09,2022,14,22,49,33,568,0,0
29,09,2022,14,22,57,33,567,24,0
29,09,2022,14,22,59,27,567,0,0
29,09,2022,14,23,07,38,568,0,0
29,09,2022,14,23,08,23,568,0,0
29,09,2022,14,23,17,23,568,24,0
29,09,2022,14,23,18,38,568,24,0
29,09,2022,14,23,20,37,568,0,0
29,09,2022,14,23,37,28,568,26,0
29,09,2022,14,23,39,27,567,0,0
29,09,2022,14,23,47,43,568,0,0
29,09,2022,14,23,48,26,568,0,0
29,09,2022,14,23,57,26,568,16,0
29,09,2022,14,23,58,28,568,0,0
29,09,2022,14,24,07,43,567,0,0
29,09,2022,14,24,09,31,567,0,0
29,09,2022,14,24,17,31,568,21,0
29,09,2022,14,24,18,25,568,0,0
29,09,2022,14,24,27,43,568,0,0
29,09,2022,14,24,28,30,567,0,0
29,09,2022,14,24,37,30,568,24,0
29,09,2022,14,24,38,33,568,0,0
29,09,2022,14,24,51,22,568,0,0
29,09,2022,14,24,57,23,568,24,0
29,09,2022,14,24,58,32,568,0,0
